FECHA	DEPARTAMENTO 	MUNICIPIO	DIA 	HORA	BARRIO	ZONA	CLASE SITIO	ARMA EMPLEADA	MOVIL AGRESOR	MOVIL VICTIMA	EDAD	SEXO	ESTADO CIVIL	PAIS NACE	CLASE EMPLEADO	PROFESIONES	ESCOLARIDAD	CODIGO DANE	2010
29/08/2010	ATLÁNTICO	MALAMBO	Domingo	0:45	LA MAGDALENA	URBANA	DENTRO DE LA VIVIENDA	ARMA DE FUEGO	CONDUCTOR TAXI	A PIE	47	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	8,433,000	1
29/08/2010	ATLÁNTICO	SOLEDAD	Domingo	11:15	LA MARIA	URBANA	VIAS PUBLICAS	PUNZANTES	A PIE	A PIE	29	MASCULINO	UNION LIBRE	COLOMBIA	DESEMPLEADO	NO REPORTADA	PRIMARIA	8,758,000	1
29/08/2010	BOLÍVAR	CARTAGENA (CT)	Domingo	2:05	LA CANDELARIA	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	30	FEMENINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	NO REPORTADO	13,001,000	1
29/08/2010	BOLÍVAR	CARTAGENA (CT)	Domingo	5:00	OLAYA HERRERA	URBANA	VIAS PUBLICAS	PUNZANTES	A PIE	A PIE	36	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	NO REPORTADO	13,001,000	1
29/08/2010	BOLÍVAR	CARTAGENA (CT)	Domingo	9:45	BOSTON	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	27	MASCULINO	SOLTERO	COLOMBIA	DELINCUENCIA	NO REPORTADO	NO REPORTADO	13,001,000	1
29/08/2010	BOLÍVAR	EL CARMEN DE BOLÍVAR	Domingo	16:00	-	URBANA	HOSPITALES	ARMA DE FUEGO	A PIE	A PIE	35	FEMENINO	CASADO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	13,244,000	1
29/08/2010	BOYACÁ	CHIVATÁ	Domingo	23:10	PARQUE PRINCIPAL	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	25	MASCULINO	CASADO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	15,187,000	1
29/08/2010	CALDAS	MANIZALES (CT)	Domingo	0:25	BARRIO BOSQUES DEL NORTE	URBANA	FRENTE A COLEGIO - VIA PUBLICA	ARMA BLANCA	A PIE	A PIE	18	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADA	SECUNDARIA	17,001,000	1
29/08/2010	CALDAS	MANIZALES (CT)	Domingo	7:10	BARRIO LAS DELICIAS	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	26	MASCULINO	SEPARADO	COLOMBIA	DESEMPLEADO	NO REPORTADA	SECUNDARIA	17,001,000	1
29/08/2010	CALDAS	MANIZALES (CT)	Domingo	17:00	ALTO SAN CAYETANO	URBANA	CANCHA DE FUTBOL	ARMA DE FUEGO	A PIE	A PIE	29	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADA	SECUNDARIA	17,001,000	1
29/08/2010	CESAR	EL PASO	Domingo	19:00	CAÑAGUATE	URBANA	BILLARES	ARMA DE FUEGO	A PIE	A PIE	52	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	20,250,000	1
29/08/2010	CÓRDOBA	CERETÉ	Domingo	13:00	SANTA CLARA	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	40	MASCULINO	CASADO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	23,162,000	1
29/08/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Domingo	2:01	PASTRANITA I  E-8	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	22	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	11,001,000	1
29/08/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Domingo	4:14	BOSA CARBONEL II E-7	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	32	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	11,001,000	1
29/08/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Domingo	4:30	DIANA TURBAY E-18	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	39	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	11,001,000	1
29/08/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Domingo	12:55	DANUBIO AZUL E-5	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	21	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO EJERCITO	NO REPORTADO	SECUNDARIA	11,001,000	1
29/08/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Domingo	13:30	SANTA CECILIA NORTE PARTE ALTA E-1	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	22	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	11,001,000	1
29/08/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Domingo	18:52	SAN VICENTE E-4	URBANA	DENTRO DE LA VIVIENDA	ARMA BLANCA	A PIE	A PIE	22	MASCULINO	CASADO	COLOMBIA	EMPLEADO POLICIAL	POLICIA	SECUNDARIA	11,001,000	1
29/08/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Domingo	21:20	CASA DE TEJA E-19	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	24	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	11,001,000	1
29/08/2010	CUNDINAMARCA	GIRARDOT	Domingo	3:30	CENTRO	URBANA	FRENTE A RESIDENCIAS - VIA PUBLICA	ARMA DE FUEGO	VEHICULO	A PIE	26	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	25,307,000	1
29/08/2010	HUILA	NEIVA (CT)	Domingo	0:30	ASENTAMIENTO ALVARO URIBE VELEZ	URBANA	CASAS DE HABITACION	ARMA DE FUEGO	A PIE	A PIE	21	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	41,001,000	1
29/08/2010	MAGDALENA	ARIGUANÍ	Domingo	12:45	-	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	34	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	47,058,000	1
29/08/2010	MAGDALENA	ZONA BANANERA	Domingo	22:30	-	RURAL	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	31	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	47,980,000	1
29/08/2010	NARIÑO	PUPIALES	Domingo	2:20	VDA SAN JUAN CHICO	RURAL	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	42	MASCULINO	CASADO	NO REPORTADO	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	52,585,000	1
29/08/2010	NARIÑO	SAN ANDRES DE TUMACO	Domingo	19:00	KM. 52	RURAL	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	14	FEMENINO	SOLTERO	COLOMBIA	ETNIA INDIGENA	NO REPORTADO	PRIMARIA	52,835,000	1
29/08/2010	QUINDÍO	MONTENEGRO	Domingo	22:17	COLON	URBANA	FRENTE A RESIDENCIAS - VIA PUBLICA	ARMA DE FUEGO	A PIE	A PIE	17	FEMENINO	SOLTERO	COLOMBIA	ESTUDIANTE	NO REPORTADO	SECUNDARIA	63,470,000	1
29/08/2010	QUINDÍO	MONTENEGRO	Domingo	22:17	COLON	URBANA	FRENTE A RESIDENCIAS - VIA PUBLICA	ARMA DE FUEGO	A PIE	A PIE	20	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	63,470,000	1
29/08/2010	RISARALDA	LA VIRGINIA	Domingo	4:30	EL CENTRO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	18	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	66,400,000	1
29/08/2010	RISARALDA	MARSELLA	Domingo	19:14	SECTOR EL MORRO	URBANA	BARES, CANTINAS Y SIMILARES	ARMA DE FUEGO	A PIE	A PIE	25	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO EJERCITO	NO REPORTADO	PRIMARIA	66,440,000	1
29/08/2010	RISARALDA	PEREIRA (CT)	Domingo	1:50	SECTOR PARQUE LA LIBERTAD	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	30	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO EJERCITO	NO REPORTADO	SECUNDARIA	66,001,000	1
29/08/2010	RISARALDA	SANTA ROSA DE CABAL	Domingo	12:35	N-R	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	62	MASCULINO	SOLTERO	COLOMBIA	PENSIONADO	NO REPORTADO	PRIMARIA	66,682,000	1
29/08/2010	SANTANDER	JORDÁN	Domingo	4:00	EL CENTRO Jordán	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	42	MASCULINO	CASADO	COLOMBIA	AGRICULTOR	NO REPORTADO	PRIMARIA	68,370,000	1
29/08/2010	TOLIMA	CHAPARRAL	Domingo	20:30	VERSALLES	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	NO REPORTADO	A PIE	20	MASCULINO	NO REPORTA	NO REPORTADO	DESEMPLEADO	NO REPORTADO	NO REPORTADO	73,168,000	1
29/08/2010	TOLIMA	PLANADAS	Domingo	10:00	CENTRO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	36	MASCULINO	UNION LIBRE	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	73,555,000	1
29/08/2010	TOLIMA	VILLAHERMOSA	Domingo	22:00	CENTRO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	53	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	73,870,000	1
29/08/2010	VALLE	ANSERMANUEVO	Domingo	5:10	PROTECHO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	VEHICULO	28	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	76,041,000	1
29/08/2010	VALLE	BUENAVENTURA	Domingo	1:00	CORREGIMIENTO ZARAGOZA	RURAL	FINCAS Y SIMILARES	PUNZANTES	A PIE	A PIE	18	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	76,109,000	1
29/08/2010	VALLE	CALI (CT)	Domingo	1:00	VALLADO E15	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	27	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	76,001,000	1
29/08/2010	VALLE	CALI (CT)	Domingo	4:00	LOURDES E18	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	48	MASCULINO	UNION LIBRE	NO REPORTADO	DESEMPLEADO	NO REPORTADO	PRIMARIA	76,001,000	1
29/08/2010	VALLE	CALI (CT)	Domingo	4:20	SAN MARINO E7	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	20	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	SECUNDARIA	76,001,000	1
29/08/2010	VALLE	CALI (CT)	Domingo	4:30	ANTONIO NARIÑO E16	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	26	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,001,000	1
29/08/2010	VALLE	CALI (CT)	Domingo	9:45	EL CALVARIO E3	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	42	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	76,001,000	1
29/08/2010	VALLE	CALI (CT)	Domingo	16:45	MARROQUIN I E14	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	33	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,001,000	1
29/08/2010	VALLE	FLORIDA	Domingo	11:00	NUEVO ETAPA I	URBANA	CASAS DE HABITACION	CONTUNDENTES	A PIE	A PIE	21	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	76,275,000	1
29/08/2010	VALLE	PALMIRA	Domingo	12:40	PASO ANCHO	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	18	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,520,000	1
29/08/2010	VALLE	PALMIRA	Domingo	19:00	PORTAL DE LAS PALMAS	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	33	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,520,000	1
30/08/2010	ANTIOQUIA	APARTADÓ	Lunes	16:30	ORTIZ	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	42	FEMENINO	CASADO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	5,045,000	1
30/08/2010	ANTIOQUIA	MEDELLÍN (CT)	Lunes	2:30	AURES C-7	URBANA	FRENTE RESTAURANTE	ARMA DE FUEGO	A PIE	A PIE	19	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	5,001,000	1
30/08/2010	ANTIOQUIA	MEDELLÍN (CT)	Lunes	15:33	SAN MARTIN DE PORRES C-6	URBANA	FRENTE A RESIDENCIAS - VIA PUBLICA	ARMA DE FUEGO	A PIE	A PIE	14	FEMENINO	SOLTERO	COLOMBIA	ESTUDIANTE	NO REPORTADO	SECUNDARIA	5,001,000	1
30/08/2010	ANTIOQUIA	MEDELLÍN (CT)	Lunes	18:50	VDA. SAN JOSE LA LOMA S.C.	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	34	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	SECUNDARIA	5,001,000	1
30/08/2010	ANTIOQUIA	SEGOVIA	Lunes	11:00	LIBORIO BATALLER	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	21	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	ANALFABETA	5,736,000	1
30/08/2010	ANTIOQUIA	TARSO	Lunes	19:30	CANNAN	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	A PIE	A PIE	57	MASCULINO	NO REPORTA	COLOMBIA	NO REPORTA	NO REPORTADO	NO REPORTADO	5,792,000	1
30/08/2010	ATLÁNTICO	BARRANQUILLA (CT)	Lunes	21:10	ALTOS DE RIOMAR	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	VEHICULO	42	MASCULINO	CASADO	COLOMBIA	COMERCIANTE	NO REPORTADA	SECUNDARIA	8,001,000	1
30/08/2010	BOLÍVAR	CARTAGENA (CT)	Lunes	1:30	-	URBANA	VIAS PUBLICAS	PUNZANTES	A PIE	A PIE	38	FEMENINO	UNION LIBRE	COLOMBIA	AMA DE CASA	NO REPORTADO	NO REPORTADO	13,001,000	1
30/08/2010	BOLÍVAR	MOMPÓS	Lunes	0:10	-	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	22	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	13,468,000	1
30/08/2010	CAUCA	PATÍA	Lunes	17:10	LA FLORESTA	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	CONDUCTOR MOTOCICLETA	17	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	19,532,000	1
30/08/2010	CESAR	AGUACHICA	Lunes	19:20	MARIA EUGENIA ALTO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	32	MASCULINO	UNION LIBRE	COLOMBIA	COMERCIANTE	NO REPORTADO	SECUNDARIA	20,011,000	1
30/08/2010	CÓRDOBA	PLANETA RICA	Lunes	19:25	LA INMACULADA	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	30	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	23,555,000	1
30/08/2010	CÓRDOBA	PLANETA RICA	Lunes	19:25	LA INMACULADA	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	38	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	23,555,000	1
30/08/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Lunes	1:20	EL MIRADOR E-19	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	28	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	11,001,000	1
30/08/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Lunes	13:54	JUAN PABLO II E-19	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	20	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	11,001,000	1
30/08/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Lunes	23:07	SAN JUAN DE USME E-5	URBANA	BILLARES	ARMA DE FUEGO	A PIE	A PIE	38	MASCULINO	CASADO	COLOMBIA	COMERCIANTE	NO REPORTADO	SECUNDARIA	11,001,000	1
30/08/2010	CUNDINAMARCA	EL PEÑÓN	Lunes	8:30	VER. GUANACAS	URBANA	CASAS DE HABITACION	ARMA DE FUEGO	NO REPORTADO	A PIE	42	FEMENINO	CASADO	COLOMBIA	AMA DE CASA	NO REPORTADO	PRIMARIA	25,258,000	1
30/08/2010	GUAJIRA	MAICAO	Lunes	14:40	-	RURAL	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	23	MASCULINO	NO REPORTADO	NO REPORTADO	NO REPORTA	NO REPORTADO	NO REPORTADO	44,430,000	1
30/08/2010	GUAJIRA	MAICAO	Lunes	14:40	-	RURAL	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	37	MASCULINO	NO REPORTADO	NO REPORTADO	NO REPORTA	NO REPORTADO	NO REPORTADO	44,430,000	1
30/08/2010	GUAJIRA	RIOHACHA (CT)	Lunes	22:05	7 DE AGOSTO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	25	MASCULINO	UNION LIBRE	COLOMBIA	DESEMPLEADO	NO REPORTADO	SECUNDARIA	44,001,000	1
30/08/2010	HUILA	ISNOS	Lunes	10:45	VEREDA ALTO MONDEYAL	RURAL	CASAS DE HABITACION	ARMA DE FUEGO	A PIE	A PIE	19	MASCULINO	UNION LIBRE	COLOMBIA	AGRICULTOR	NO REPORTADO	PRIMARIA	41,359,000	1
30/08/2010	MAGDALENA	PLATO	Lunes	21:42	-	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	19	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	47,555,000	1
30/08/2010	MAGDALENA	PLATO	Lunes	21:42	-	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	23	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	47,555,000	1
30/08/2010	NARIÑO	PASTO (CT)	Lunes	17:20	SAN MARTIN	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	32	MASCULINO	CASADO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	52,001,000	1
30/08/2010	NARIÑO	SAN ANDRES DE TUMACO	Lunes	6:30	VEREDA BOCAS DE CURAY	RURAL	ALTAMAR	ARMA DE FUEGO	NO REPORTADO	NO REPORTADO	33	MASCULINO	UNION LIBRE	COLOMBIA	COMERCIANTE	NO REPORTADO	SECUNDARIA	52,835,000	1
30/08/2010	NARIÑO	SAN ANDRES DE TUMACO	Lunes	6:30	VEREDA BOCAS DE CURAY	RURAL	ALTAMAR	ARMA DE FUEGO	NO REPORTADO	NO REPORTADO	35	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	52,835,000	1
30/08/2010	NARIÑO	SAN ANDRES DE TUMACO	Lunes	6:30	VEREDA BOCAS DE CURAY	RURAL	ALTAMAR	ARMA DE FUEGO	NO REPORTADO	NO REPORTADO	35	MASCULINO	UNION LIBRE	COLOMBIA	COMERCIANTE	NO REPORTADO	NO REPORTADO	52,835,000	1
30/08/2010	NARIÑO	SAN ANDRES DE TUMACO	Lunes	6:30	VEREDA BOCAS DE CURAY	RURAL	ALTAMAR	ARMA DE FUEGO	NO REPORTADO	NO REPORTADO	53	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	52,835,000	1
30/08/2010	NARIÑO	SAN ANDRES DE TUMACO	Lunes	21:18	VIENTO LIBRE	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	36	MASCULINO	UNION LIBRE	COLOMBIA	COMERCIANTE	NO REPORTADO	SECUNDARIA	52,835,000	1
30/08/2010	NORTE DE SANTANDER	CONVENCIÓN	Lunes	8:30	VEREDA MACANAL	RURAL	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	36	MASCULINO	UNION LIBRE	COLOMBIA	AGRICULTOR	NO REPORTADO	ANALFABETA	54,206,000	1
30/08/2010	QUINDÍO	ARMENIA (CT)	Lunes	10:44	CORAZON DE JESUS	URBANA	CASAS DE HABITACION	ARMA BLANCA	A PIE	A PIE	54	MASCULINO	SOLTERO	COLOMBIA	COMERCIANTE	NO REPORTADO	SECUNDARIA	63,001,000	1
30/08/2010	QUINDÍO	ARMENIA (CT)	Lunes	10:44	CORAZON DE JESUS	URBANA	CASAS DE HABITACION	ARMA BLANCA	A PIE	A PIE	79	FEMENINO	SOLTERO	COLOMBIA	AMA DE CASA	NO REPORTADO	ANALFABETA	63,001,000	1
30/08/2010	RISARALDA	DOSQUEBRADAS	Lunes	15:50	LAS VEGAS	URBANA	RIOS	ARMA DE FUEGO	NO REPORTADO	NO REPORTADO	33	MASCULINO	NO REPORTADO	COLOMBIA	DESEMPLEADO	NO REPORTADO	NO REPORTADO	66,170,000	1
30/08/2010	RISARALDA	PEREIRA (CT)	Lunes	1:02	NACEDEROS I	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	23	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	66,001,000	1
30/08/2010	SANTANDER	BARRANCABERMEJA	Lunes	14:15	LA TORA	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	25	MASCULINO	UNION LIBRE	NO REPORTADO	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	68,081,000	1
30/08/2010	TOLIMA	IBAGUÉ (CT)	Lunes	23:07	EL BOSQUE PARTE BAJA	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	CONDUCTOR TAXI	28	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	73,001,000	1
30/08/2010	TOLIMA	MARIQUITA	Lunes	10:30	VRDA. MEDINA	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	A PIE	A PIE	46	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	73,443,000	1
30/08/2010	VALLE	BUENAVENTURA	Lunes	8:30	BAJO CALIMA	RURAL	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	35	FEMENINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	ANALFABETA	76,109,000	1
30/08/2010	VALLE	CALI (CT)	Lunes	0:25	LOS CHORROS E18	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	23	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,001,000	1
30/08/2010	VALLE	CALI (CT)	Lunes	0:35	VILLA BLANCA E13	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	32	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,001,000	1
30/08/2010	VALLE	CALI (CT)	Lunes	1:00	EL POBLADO II E13	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	16	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,001,000	1
30/08/2010	VALLE	CALI (CT)	Lunes	1:10	CAMILO TORRES E4	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	27	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,001,000	1
30/08/2010	VALLE	CALI (CT)	Lunes	17:30	CHARCO AZUL E13	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	17	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	76,001,000	1
30/08/2010	VALLE	CALI (CT)	Lunes	18:40	CIUDAD CORDOBA E15	URBANA	RESTAURANTES	ARMA DE FUEGO	A PIE	A PIE	51	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	76,001,000	1
30/08/2010	VALLE	CALI (CT)	Lunes	20:00	UNION DE VIVIENDA POPULAR E16	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	14	MASCULINO	SOLTERO	COLOMBIA	ESTUDIANTE	NO REPORTADO	SECUNDARIA	76,001,000	1
30/08/2010	VALLE	CALI (CT)	Lunes	20:44	SIETE DE AGOSTO E7	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	26	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,001,000	1
30/08/2010	VALLE	EL CAIRO	Lunes	12:00	-	URBANA	FINCAS Y SIMILARES	ARMA DE FUEGO	A PIE	A PIE	48	MASCULINO	CASADO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	76,246,000	1
